index,Duration (in seconds),Finished,Consent1,Consent2,Consent3,Demo_age,Demo_gender,Q1_ADD1,Timing1_ADD1_First Click,Timing1_ADD1_Last Click,Timing1_ADD1_Page Submit,Timing1_ADD1_Click Count,Q2_ADD1,Timing2_ADD1_First Click,Timing2_ADD1_Last Click,Timing2_ADD1_Page Submit,Timing2_ADD1_Click Count,Q1_ADD2,Timing1_ADD2_First Click,Timing1_ADD2_Last Click,Timing1_ADD2_Page Submit,Timing1_ADD2_Click Count,Q2_ADD2,Timing2_ADD2_First Click,Timing2_ADD2_Last Click,Timing2_ADD2_Page Submit,Timing2_ADD2_Click Count,Q1_ADD3,Timing1_ADD3_First Click,Timing1_ADD3_Last Click,Timing1_ADD3_Page Submit,Timing1_ADD3_Click Count,Q2_ADD3,Timing2_ADD3_First Click,Timing2_ADD3_Last Click,Timing2_ADD3_Page Submit,Timing2_ADD3_Click Count,Q1_ADD4,Timing1_ADD4_First Click,Timing1_ADD4_Last Click,Timing1_ADD4_Page Submit,Timing1_ADD4_Click Count,AttCheck1_ADD,Q2_ADD4,Timing2_ADD4_First Click,Timing2_ADD4_Last Click,Timing2_ADD4_Page Submit,Timing2_ADD4_Click Count,Q1_ADD5,Timing1_ADD5_First Click,Timing1_ADD5_Last Click,Timing1_ADD5_Page Submit,Timing1_ADD5_Click Count,Q2_ADD5,Timing2_ADD5_First Click,Timing2_ADD5_Last Click,Timing2_ADD5_Page Submit,Timing2_ADD5_Click Count,Q1_ADD6,Timing1_ADD6_First Click,Timing1_ADD6_Last Click,Timing1_ADD6_Page Submit,Timing1_ADD6_Click Count,Q2_ADD6,Timing2_ADD6_First Click,Timing2_ADD6_Last Click,Timing2_ADD6_Page Submit,Timing2_ADD6_Click Count,Q1_LMS1,Timing1_LMS1_First Click,Timing1_LMS1_Last Click,Timing1_LMS1_Page Submit,Timing1_LMS1_Click Count,Q2_LMS1,Timing2_LMS1_First Click,Timing2_LMS1_Last Click,Timing2_LMS1_Page Submit,Timing2_LMS1_Click Count,Q1_LMS2,Timing1_LMS2_First Click,Timing1_LMS2_Last Click,Timing1_LMS2_Page Submit,Timing1_LMS2_Click Count,Q2_LMS2,Timing2_LMS2_First Click,Timing2_LMS2_Last Click,Timing2_LMS2_Page Submit,Timing2_LMS2_Click Count,Q1_LMS3,Timing1_LMS3_First Click,Timing1_LMS3_Last Click,Timing1_LMS3_Page Submit,Timing1_LMS3_Click Count,Q2_LMS3,Timing2_LMS3_First Click,Timing2_LMS3_Last Click,Timing2_LMS3_Page Submit,Timing2_LMS3_Click Count,Q1_LMS4,Timing1_LMS4_First Click,Timing1_LMS4_Last Click,Timing1_LMS4_Page Submit,Timing1_LMS4_Click Count,AttCheck1_LMS,Q2_LMS4,Timing2_LMS4_First Click,Timing2_LMS4_Last Click,Timing2_LMS4_Page Submit,Timing2_LMS4_Click Count,Q1_LMS5,Timing1_LMS5_First Click,Timing1_LMS5_Last Click,Timing1_LMS5_Page Submit,Timing1_LMS5_Click Count,Q2_LMS5,Timing2_LMS5_First Click,Timing2_LMS5_Last Click,Timing2_LMS5_Page Submit,Timing2_LMS5_Click Count,Q1_LMS6,Timing1_LMS6_First Click,Timing1_LMS6_Last Click,Timing1_LMS6_Page Submit,Timing1_LMS6_Click Count,Q2_LMS6,Timing2_LMS6_First Click,Timing2_LMS6_Last Click,Timing2_LMS6_Page Submit,Timing2_LMS6_Click Count,Q1_APP1,Timing1_APP1_First Click,Timing1_APP1_Last Click,Timing1_APP1_Page Submit,Timing1_APP1_Click Count,Q2_APP1,Timing2_APP1_First Click,Timing2_APP1_Last Click,Timing2_APP1_Page Submit,Timing2_APP1_Click Count,Q1_APP2,Timing1_APP2_First Click,Timing1_APP2_Last Click,Timing1_APP2_Page Submit,Timing1_APP2_Click Count,Q2_APP2,Timing2_APP2_First Click,Timing2_APP2_Last Click,Timing2_APP2_Page Submit,Timing2_APP2_Click Count,Q1_APP3,Timing1_APP3_First Click,Timing1_APP3_Last Click,Timing1_APP3_Page Submit,Timing1_APP3_Click Count,Q2_APP3,Timing2_APP3_First Click,Timing2_APP3_Last Click,Timing2_APP3_Page Submit,Timing2_APP3_Click Count,Q1_APP4,Timing1_APP4_First Click,Timing1_APP4_Last Click,Timing1_APP4_Page Submit,Timing1_APP4_Click Count,AttCheck1_APP,Q2_APP4,Timing2_APP4_First Click,Timing2_APP4_Last Click,Timing2_APP4_Page Submit,Timing2_APP4_Click Count,Q1_APP5,Timing1_APP5_First Click,Timing1_APP5_Last Click,Timing1_APP5_Page Submit,Timing1_APP5_Click Count,Q2_APP5,Timing2_APP5_First Click,Timing2_APP5_Last Click,Timing2_APP5_Page Submit,Timing2_APP5_Click Count,Q1_APP6,Timing1_APP6_First Click,Timing1_APP6_Last Click,Timing1_APP6_Page Submit,Timing1_APP6_Click Count,Q2_APP6,Timing2_APP6_First Click,Timing2_APP6_Last Click,Timing2_APP6_Page Submit,Timing2_APP6_Click Count,subj_preobj_Q1,subj_preobj_Q2,Timing_subj_preobj_First Click,Timing_subj_preobj_Last Click,Timing_subj_preobj_Page Submit,Timing_subj_preobj_Click Count,modsim_ADD7,Timing_ADD7_First Click,Timing_ADD7_Last Click,Timing_ADD7_Page Submit,Timing_ADD7_Click Count,modsim_ADD8,Timing_ADD8_First Click,Timing_ADD8_Last Click,Timing_ADD8_Page Submit,Timing_ADD8_Click Count,countfac_ADD9,AttCheck2_ADD,Timing_ADD9_First Click,Timing_ADD9_Last Click,Timing_ADD9_Page Submit,Timing_ADD9_Click Count,countfac_ADD10,Timing_ADD10_First Click,Timing_ADD10_Last Click,Timing_ADD10_Page Submit,Timing_ADD10_Click Count,error_ADD11,Timing_ADD11_First Click,Timing_ADD11_Last Click,Timing_ADD11_Page Submit,Timing_ADD11_Click Count,error_ADD12,Timing_ADD12_First Click,Timing_ADD12_Last Click,Timing_ADD12_Page Submit,Timing_ADD12_Click Count,modsim_LMS7,Timing_LMS7_First Click,Timing_LMS7_Last Click,Timing_LMS7_Page Submit,Timing_LMS7_Click Count,modsim_LMS8,Timing_LMS8_First Click,Timing_LMS8_Last Click,Timing_LMS8_Page Submit,Timing_LMS8_Click Count,countfac_LMS9,AttCheck2_LMS,Timing_LMS9_First Click,Timing_LMS9_Last Click,Timing_LMS9_Page Submit,Timing_LMS9_Click Count,countfac_LMS10,Timing_LMS10_First Click,Timing_LMS10_Last Click,Timing_LMS10_Page Submit,Timing_LMS10_Click Count,error_LMS11,Timing_LMS11_First Click,Timing_LMS11_Last Click,Timing_LMS11_Page Submit,Timing_LMS11_Click Count,error_LMS12,Timing_LMS12_First Click,Timing_LMS12_Last Click,Timing_LMS12_Page Submit,Timing_LMS12_Click Count,modsim_APP7,Timing_APP7_First Click,Timing_APP7_Last Click,Timing_APP7_Page Submit,Timing_APP7_Click Count,modsim_APP8,Timing_APP8_First Click,Timing_APP8_Last Click,Timing_APP8_Page Submit,Timing_APP8_Click Count,countfac_APP9,AttCheck2_APP,Timing_APP9_First Click,Timing_APP9_Last Click,Timing_APP9_Page Submit,Timing_APP9_Click Count,countfac_APP10,Timing_APP10_First Click,Timing_APP10_Last Click,Timing_APP10_Page Submit,Timing_APP10_Click Count,error_APP11,Timing_APP11_First Click,Timing_APP11_Last Click,Timing_APP11_Page Submit,Timing_APP11_Click Count,error_APP12,Timing_APP12_First Click,Timing_APP12_Last Click,Timing_APP12_Page Submit,Timing_APP12_Click Count,Subj_postobj_Q1,Subj_postobj_Q2,Timing_subj_postobj_First Click,Timing_subj_postobj_Last Click,Timing_subj_postobj_Page Submit,Timing_subj_postobj_Click Count,timing_explain_ADD_First Click,timing_explain_ADD_Last Click,timing_explain_ADD_Page Submit,timing_explain_ADD_Click Count,timing_explain_LMS_First Click,timing_explain_LMS_Last Click,timing_explain_LMS_Page Submit,timing_explain_LMS_Click Count,timing_explain_APP_First Click,timing_explain_APP_Last Click,timing_explain_APP_Page Submit,timing_explain_APP_Click Count,Agg,Exp
90,1022,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,151.234,151.234,152.347,1.0,3.0,36.128,36.128,37.085,1.0,3.0,26.214,26.214,26.962,1.0,3.0,8.123,8.123,8.837,1.0,2.0,28.037,28.037,28.774,1.0,1.0,6.772,6.772,10.188,1.0,4.0,31.738,31.738,32.458,1.0,4.0,3.0,7.867,15.897,17.116,3.0,7.0,26.301,26.301,27.351,1.0,7.0,4.458,4.458,5.099,1.0,1.0,15.529,15.529,16.725,1.0,3.0,7.629,7.629,23.059,1.0,6,6,3.246,4.75,6.379,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,54.064,54.064,54.8,1.0,6.0,57.17,57.17,57.915,1.0,2.0,2.0,18.219,52.364,56.495,2.0,4.0,30.383,99.523,103.301,4.0,2.0,39.712,39.712,40.643,1.0,2.0,92.902,92.902,93.662,1.0,6,6,3.132,4.189,5.465,2,,,,,,,,,62.701,62.701,162.059,1.0,APP,Graph_expl
91,1354,1,1,1,1,2,1,1.0,69.924,69.924,70.978,1.0,1.0,10.238,10.238,12.468,1.0,5.0,84.663,84.663,85.767,1.0,5.0,3.971,3.971,6.913,1.0,5.0,83.726,83.726,85.133,1.0,5.0,3.266,3.266,5.324,1.0,7.0,62.479,62.479,63.219,1.0,4.0,7.0,3.312,14.873,18.726,3.0,1.0,74.368,74.368,75.285,1.0,1.0,3.862,3.862,4.764,1.0,2.0,80.617,80.617,81.574,1.0,2.0,13.121,13.121,14.234,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,4.231,6.16,6.808,2,6.0,90.558,90.558,98.107,1.0,1.0,14.829,14.829,67.114,1.0,2.0,2.0,13.743,136.589,169.483,2.0,3.0,117.13,117.13,127.516,1.0,1.0,67.285,67.285,68.652,1.0,2.0,41.136,41.136,42.62,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5.12,6.88,7.614,2,16.419,16.419,131.578,1.0,,,,,,,,,ADD,Text_expl
92,420,1,1,1,1,2,1,1.0,3.762,56.198,56.47,6.0,1.0,4.005,4.005,5.353,1.0,5.0,18.467,19.017,19.349,2.0,5.0,1.456,1.456,2.334,1.0,5.0,2.885,16.145,16.657,4.0,5.0,1.828,1.828,2.71,1.0,4.0,12.008,12.511,12.821,2.0,4.0,7.0,9.251,11.714,12.337,3.0,1.0,11.434,11.434,12.099,1.0,1.0,1.207,1.666,1.943,2.0,2.0,7.682,7.682,8.159,1.0,2.0,1.734,2.514,2.836,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2.459,3.986,4.284,3,1.0,21.911,21.911,22.513,1.0,3.0,8.4,8.776,9.632,2.0,2.0,2.0,59.736,86.768,88.1,2.0,3.0,8.562,8.562,19.138,1.0,1.0,2.439,17.157,19.67,2.0,2.0,11.433,11.433,12.168,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1.732,2.236,2.9,2,6.613,15.025,25.162,5.0,,,,,,,,,ADD,Text_expl
93,823,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.822,63.782,72.018,31.0,3.0,1.123,8.843,10.2,15.0,3.0,2.115,49.387,51.726,8.0,3.0,5.276,5.956,7.311,2.0,1.0,0.817,46.001,47.396,5.0,1.0,4.668,4.668,7.551,1.0,6.0,2.281,33.353,34.452,3.0,4.0,6.0,2.068,13.34,14.143,3.0,7.0,0.842,31.617,32.397,6.0,7.0,1.739,1.739,2.495,1.0,1.0,28.718,28.718,29.977,1.0,3.0,1.414,10.926,11.769,2.0,3,5,1.813,11.157,12.136,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.615,20.4,25.955,11.0,6.0,21.387,21.387,22.054,1.0,2.0,2.0,3.053,60.878,99.481,24.0,4.0,39.995,103.874,115.462,3.0,2.0,2.413,53.773,55.953,15.0,2.0,19.881,19.881,20.876,1.0,3,4,2.27,3.919,5.057,2,,,,,,,,,2.228,45.477,92.56,16.0,APP,Graph_expl
94,1376,1,1,1,1,1,1,2.0,26.893,126.711,128.972,2.0,3.0,34.428,35.245,38.072,2.0,4.0,39.295,39.295,40.449,1.0,4.0,11.536,12.235,14.661,2.0,5.0,77.214,77.846,79.933,2.0,4.0,11.51,11.51,13.42,1.0,7.0,84.205,85.451,87.361,2.0,4.0,4.0,8.884,17.818,19.077,3.0,1.0,59.023,59.023,60.778,1.0,2.0,11.239,18.928,20.468,3.0,2.0,64.706,64.706,66.093,1.0,3.0,9.012,9.012,10.431,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,5.178,10.447,11.551,3,3.0,93.811,94.56,96.423,2.0,1.0,72.806,72.806,74.017,1.0,3.0,2.0,31.773,232.12,242.688,8.0,2.0,8.023,8.023,11.701,1.0,1.0,91.382,96.045,96.945,3.0,2.0,44.027,44.027,45.296,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3.302,6.162,7.235,3,13.221,13.221,88.428,1.0,,,,,,,,,ADD,No_expl
95,1608,1,1,1,1,5,2,1.0,162.014,193.81,198.295,3.0,1.0,64.958,64.958,68.195,1.0,5.0,86.723,86.723,89.11,1.0,5.0,4.052,43.373,46.276,2.0,5.0,30.024,30.024,32.389,1.0,5.0,15.306,15.306,19.016,1.0,4.0,37.485,37.485,40.412,1.0,4.0,4.0,9.918,45.902,47.829,3.0,1.0,30.519,30.519,35.36,1.0,1.0,24.006,25.19,28.448,2.0,2.0,40.8,40.8,44.439,1.0,2.0,2.07,22.988,25.655,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7.98,34.021,36.22,5,3.0,91.327,91.327,94.804,1.0,3.0,9.184,70.224,72.623,3.0,1.0,2.0,123.926,137.64,140.37,2.0,3.0,142.058,142.058,143.339,1.0,1.0,33.165,34.587,37.16,2.0,2.0,18.876,18.876,21.979,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,8.274,14.351,16.229,2,16.46,202.111,222.296,10.0,,,,,,,,,ADD,No_expl
96,1680,1,1,1,1,1,1,1.0,7.164,142.63,144.173,9.0,1.0,6.646,38.039,38.581,9.0,5.0,6.452,76.645,77.368,9.0,5.0,3.191,5.605,6.399,3.0,5.0,4.407,54.652,55.2,11.0,5.0,1.635,3.1,3.944,4.0,4.0,3.435,24.95,25.501,9.0,4.0,7.0,2.249,40.232,41.601,11.0,1.0,1.536,28.1,28.889,6.0,1.0,1.144,3.05,3.701,4.0,2.0,0.745,22.476,23.143,6.0,2.0,1.203,2.931,3.568,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5.588,13.386,13.801,9,3.0,77.398,78.764,79.454,3.0,1.0,74.728,80.476,81.1,4.0,2.0,2.0,11.941,255.385,256.184,53.0,3.0,1.358,113.673,116.15,19.0,1.0,34.388,34.869,35.501,2.0,2.0,46.973,47.597,48.196,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4.276,10.111,10.776,7,41.12,250.891,359.559,40.0,,,,,,,,,ADD,Text_expl
97,1494,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,94.887,112.511,113.608,2.0,3.0,135.047,135.047,157.474,1.0,7.0,33.143,33.143,34.409,1.0,3.0,5.893,5.893,7.152,1.0,1.0,50.687,50.687,58.302,1.0,1.0,66.433,66.433,67.488,1.0,6.0,53.386,53.386,54.143,1.0,4.0,3.0,27.18,48.274,49.563,2.0,7.0,15.869,15.869,16.756,1.0,7.0,1.705,1.705,2.427,1.0,3.0,18.662,18.662,19.453,1.0,3.0,1.826,1.826,2.988,1.0,7,7,68.089,71.544,74.693,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.891,14.891,19.546,1.0,5.0,19.477,20.386,21.159,2.0,2.0,2.0,76.1,132.901,133.803,3.0,3.0,72.716,72.716,73.652,1.0,1.0,45.295,100.569,101.497,2.0,1.0,11.804,12.29,13.381,2.0,7,7,2.56,5.902,7.004,2,,,,,,,,,54.314,116.927,136.922,4.0,APP,Graph_expl
98,1704,1,1,1,1,2,1,1.0,0.968,190.897,192.769,49.0,1.0,1.177,8.309,9.399,8.0,5.0,1.0,110.489,110.989,30.0,5.0,0.752,6.255,6.703,4.0,5.0,0.855,77.791,78.601,16.0,5.0,0.739,5.476,7.199,5.0,4.0,0.66,65.781,66.198,16.0,4.0,7.0,0.549,41.488,42.852,17.0,1.0,0.691,58.378,59.251,11.0,1.0,0.929,4.046,4.994,2.0,2.0,0.844,64.279,65.038,22.0,2.0,0.605,3.238,3.864,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1.287,10.921,11.358,8,3.0,1.216,100.87,101.977,22.0,1.0,1.346,119.898,120.404,28.0,2.0,2.0,1.856,168.607,169.873,77.0,2.0,0.69,190.733,192.35,57.0,1.0,0.753,66.509,67.87,12.0,2.0,0.23,64.516,65.402,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1.346,6.347,8.196,8,3.126,170.905,173.362,32.0,,,,,,,,,ADD,No_expl
100,1545,1,1,1,1,5,2,1.0,4.221,255.116,257.891,27.0,1.0,5.99,15.906,18.636,14.0,1.0,4.172,106.137,108.164,18.0,5.0,4.672,23.931,25.824,10.0,4.0,4.041,81.765,83.641,12.0,4.0,3.589,12.532,14.347,11.0,7.0,3.945,71.89,73.201,8.0,4.0,7.0,3.618,22.983,24.849,13.0,2.0,3.828,54.655,56.739,18.0,1.0,3.725,9.537,11.201,9.0,2.0,3.312,60.739,63.641,21.0,2.0,3.155,6.646,8.579,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4.595,9.975,12.557,5,3.0,5.463,65.94,68.058,11.0,1.0,4.468,61.918,63.793,7.0,4.0,2.0,3.288,219.734,221.966,17.0,2.0,3.264,102.687,104.341,13.0,1.0,6.457,49.97,51.872,8.0,2.0,6.627,64.441,66.095,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5.773,10.307,11.737,8,8.988,72.408,95.333,14.0,,,,,,,,,ADD,Text_expl
101,1814,1,1,1,1,5,1,1.0,26.277,210.796,212.427,8.0,3.0,14.485,91.808,94.709,6.0,3.0,16.105,73.761,75.088,5.0,6.0,5.5,28.664,30.098,7.0,5.0,4.265,126.13,127.594,5.0,2.0,14.814,25.947,26.962,3.0,7.0,8.271,122.485,123.503,5.0,4.0,4.0,8.065,28.041,29.126,5.0,2.0,7.05,102.961,104.846,3.0,2.0,13.354,19.539,21.678,3.0,2.0,12.928,114.453,116.024,4.0,3.0,7.853,30.132,32.137,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6.768,14.402,15.745,3,3.0,11.742,130.341,131.631,5.0,1.0,12.526,91.948,93.101,5.0,4.0,2.0,12.133,144.028,145.235,10.0,3.0,8.839,21.803,23.567,3.0,1.0,12.73,33.086,34.254,4.0,2.0,3.455,23.146,24.505,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6.003,14.594,15.334,4,23.259,167.005,172.573,9.0,,,,,,,,,ADD,No_expl
102,1000,1,1,1,1,2,1,1.0,3.182,121.491,122.675,18.0,1.0,0.849,13.312,14.289,9.0,5.0,5.555,78.674,79.301,18.0,1.0,0.228,4.179,5.057,7.0,5.0,1.202,51.457,52.103,17.0,5.0,0.523,11.626,12.681,14.0,7.0,2.135,49.951,50.601,13.0,4.0,7.0,0.344,22.49,23.301,19.0,1.0,1.556,45.922,46.733,8.0,1.0,0.321,7.031,7.793,7.0,2.0,1.369,30.045,30.902,12.0,2.0,0.116,3.987,4.829,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,1.344,12.474,13.201,11,3.0,3.482,65.448,66.463,10.0,1.0,1.968,50.548,51.448,16.0,2.0,2.0,1.241,109.142,110.043,24.0,4.0,1.356,35.021,35.796,14.0,1.0,0.997,29.396,30.248,10.0,2.0,1.314,47.268,48.202,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,3.255,5.997,6.702,7,1.979,58.901,60.502,19.0,,,,,,,,,ADD,Graph_expl
103,1478,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,104.026,104.419,106.687,2.0,3.0,31.169,31.169,33.426,1.0,4.0,80.778,80.778,81.856,1.0,7.0,78.11,78.11,79.747,1.0,7.0,81.215,81.215,82.999,1.0,7.0,79.44,79.44,81.083,1.0,1.0,39.508,39.508,40.716,1.0,4.0,6.0,51.133,61.489,63.441,3.0,5.0,87.815,87.815,89.905,1.0,5.0,54.747,54.747,55.693,1.0,7.0,25.015,25.015,25.803,1.0,7.0,45.932,45.932,47.331,1.0,7,7,4.598,9.976,11.761,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,45.201,45.201,46.284,1.0,6.0,42.467,42.999,43.54,2.0,3.0,2.0,32.667,236.817,240.434,5.0,4.0,76.971,76.971,78.281,1.0,2.0,34.189,34.189,36.207,1.0,2.0,11.991,11.991,13.356,1.0,6,6,3.794,6.523,7.92,2,,,,,,,,,67.575,114.485,117.551,4.0,APP,Graph_expl
104,1762,1,1,1,1,5,1,3.0,5.22,103.4,105.338,4.0,1.0,6.821,31.46,32.703,4.0,5.0,15.984,92.401,94.377,3.0,5.0,7.317,9.378,11.04,2.0,5.0,6.523,71.685,73.37,4.0,5.0,5.898,9.174,10.952,2.0,4.0,4.996,65.908,67.601,3.0,4.0,7.0,12.113,31.958,34.057,7.0,2.0,1.724,44.008,46.454,3.0,1.0,1.442,21.999,24.397,3.0,2.0,1.161,60.915,63.302,3.0,2.0,1.351,6.301,8.831,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5.054,11.716,13.463,4,3.0,72.589,73.562,75.635,2.0,1.0,1.421,53.333,55.3,3.0,3.0,2.0,28.196,367.624,370.474,11.0,1.0,85.527,275.784,277.442,5.0,1.0,1.792,90.504,92.066,4.0,2.0,35.33,36.209,38.388,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,4.25,8.655,9.746,2,18.065,44.344,78.383,2.0,,,,,,,,,ADD,Text_expl
105,1448,1,1,1,1,4,2,1.0,66.684,116.025,117.149,4.0,2.0,16.523,32.282,33.805,3.0,5.0,36.303,118.768,119.918,3.0,1.0,12.06,49.215,50.568,3.0,5.0,14.775,46.975,48.301,4.0,4.0,48.825,67.397,69.322,5.0,7.0,11.985,61.478,63.206,3.0,4.0,3.0,24.942,62.582,64.765,8.0,1.0,10.547,37.648,39.428,3.0,4.0,12.639,18.052,19.868,4.0,2.0,8.918,41.025,42.508,3.0,4.0,3.324,39.177,40.961,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9.562,15.997,18.046,3,1.0,10.709,84.242,85.661,3.0,1.0,8.465,49.617,51.348,3.0,3.0,2.0,2.435,41.587,44.686,6.0,2.0,15.183,86.286,88.871,4.0,1.0,30.213,32.282,34.331,2.0,2.0,17.791,22.068,24.172,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6.468,14.218,17.135,3,30.745,100.885,102.06,6.0,,,,,,,,,ADD,No_expl
